434351,6.96,30.3,3.0300000000000002,https://www.microcenter.com/product/434351/pro-dual-ball-bearing-80mm-case-fan?ob=1&rf=Search+Results,0
419858,13.96,30.1,6.029999999999998,https://www.microcenter.com/product/419858/mdp2vga-adapter-cable?ob=1&rf=Search+Results,0
466878,13.96,30.1,6.029999999999998,https://www.microcenter.com/product/466878/pro-sli-bridge---high-bandwidth-(4-slot)?ob=1&rf=Search+Results,0
502948,48.96,30.0,21.029999999999994,https://www.microcenter.com/product/502948/860-evo-250gb-mlc-v-nand-sata-iii-6gb-s-msata-internal-solid-state-drive?ob=1&rf=Search+Results,0
506164,143.96,29.7,61.03,https://www.microcenter.com/product/506164/rog-strix-x470-f-gaming-am4-atx-amd-motherboard?ob=1&rf=Search+Results,0
512013,126.96,29.4,53.030000000000015,https://www.microcenter.com/product/512013/tuf-z390-plus-gaming-wifi-lga-1151-atx-intel-motherboard?ob=1&rf=Search+Results,0
485230,4.96,29.0,2.0300000000000002,https://www.microcenter.com/product/485230/usb-30-sata-hard-drive-adapter?ob=1&rf=Search+Results,0
425822,4.96,29.0,2.0300000000000002,https://www.microcenter.com/product/425822/molex-4p(m)-to-4p(f)-pentium-4-extension-cable---8?ob=1&rf=Search+Results,0
486878,4.96,29.0,2.0300000000000002,https://www.microcenter.com/product/486878/g-1-4-straight-ridged-compression-fitting---black?ob=1&rf=Search+Results,0
480713,179.96,28.0,70.03,https://www.microcenter.com/product/480713/x299-gaming-pro-carbon-lga-2066-atx-intel-motherboard?ob=1&rf=Search+Results,0
407109,71.96,28.0,28.03,https://www.microcenter.com/product/407109/presenter-expert-green-laser-presenter?ob=1&rf=Search+Results,0
504690,111.96,27.7,43.030000000000015,https://www.microcenter.com/product/504690/carbide-spec-omega-rgb-tempered-glass-atx-mid-tower-computer-case---black?ob=1&rf=Search+Results,0
480411,181.96,27.2,68.03,https://www.microcenter.com/product/480411/tuf-x299-mark-2-lga-2066-atx-intel-motherboard?ob=1&rf=Search+Results,0
480994,160.96,26.8,59.03,https://www.microcenter.com/product/480994/fatal1ty-x299-gaming-k6-lga-2066-atx-intel-motherboard?ob=1&rf=Search+Results,0
460932,5.96,25.4,2.0300000000000002,https://www.microcenter.com/product/460932/16gb-store-n-go-dual-usb-c-flash-drive?ob=1&rf=Search+Results,0
221467,5.96,25.4,2.0300000000000002,https://www.microcenter.com/product/221467/serial-ata-cable-with-power-adapter-18?ob=1&rf=Search+Results,0
512630,111.96,25.3,38.030000000000015,https://www.microcenter.com/product/512630/z390-gaming-x-lga-1151-atx-intel-motherboard?ob=1&rf=Search+Results,0
479972,59.96,25.0,20.029999999999994,https://www.microcenter.com/product/479972/301-matx-mini-tower-computer-case---white?ob=1&rf=Search+Results,0
460002,29.96,25.0,10.030000000000001,https://www.microcenter.com/product/460002/geforce-gt-710-low-profile-1gb-ddr3-pcie-video-card?ob=1&rf=Search+Results,0
512749,142.96,24.7,47.03,https://www.microcenter.com/product/512749/mpg-z390-gaming-edge-ac-lga-1151-atx-intel-motherboard?ob=1&rf=Search+Results,0
506056,75.96,24.0,24.03,https://www.microcenter.com/product/506056/h370m-d3h-lga-1151-matx-intel-motherboard?ob=1&rf=Search+Results,0
512518,144.96,23.7,45.03,https://www.microcenter.com/product/512518/rog-strix-z390-h-gaming-lga-1151-atx-intel-motherboard?ob=1&rf=Search+Results,0
419853,9.96,23.3,3.0299999999999994,https://www.microcenter.com/product/419853/displayport-to-hd-adapter-cable?ob=1&rf=Search+Results,0
